Average_Reward,SEM_Reward,Optimal_Action_Percentage
1.387063826478784900e+00,8.601204520017337318e-02,7.700000000000000000e+01
1.287259491182387805e+00,8.168870735529609739e-02,7.400000000000000000e+01
1.314482871321813739e+00,9.007087028889011748e-02,7.500000000000000000e+01
1.397111626493702907e+00,8.353836858962927769e-02,7.750000000000000000e+01
1.347927295547859838e+00,9.391007701895726090e-02,7.400000000000000000e+01
1.474922965186916013e+00,8.977569764968304500e-02,7.600000000000000000e+01
1.250263726664171848e+00,8.338369149836903638e-02,7.500000000000000000e+01
1.425221019108632303e+00,7.715616995218384233e-02,8.150000000000000000e+01
1.359548406305993273e+00,8.725967039744618459e-02,8.100000000000000000e+01
1.524740780063957191e+00,8.287211608565887844e-02,8.150000000000000000e+01
1.438225643902897533e+00,8.951220323254700795e-02,7.850000000000000000e+01
1.329554100348553813e+00,9.078961297262590213e-02,7.900000000000000000e+01
1.459427448310677500e+00,8.633763446807743436e-02,7.600000000000000000e+01
1.322566047626264840e+00,9.020758914778691240e-02,7.200000000000000000e+01
1.477087787274034891e+00,9.358021108587283310e-02,7.650000000000000000e+01
1.335895367977836923e+00,8.035990852034710641e-02,7.750000000000000000e+01
1.415291011966034018e+00,8.454981250316531693e-02,7.600000000000000000e+01
1.447155835781874567e+00,7.863286546138174848e-02,7.700000000000000000e+01
1.513835775118381743e+00,8.314366369989989458e-02,7.750000000000000000e+01
1.365437961665569411e+00,8.384152197581058730e-02,7.650000000000000000e+01
1.317288074767487549e+00,8.655769877772788445e-02,7.650000000000000000e+01
1.439326051166989862e+00,8.648051833896605589e-02,7.750000000000000000e+01
1.470874468559253190e+00,8.377888882998597853e-02,7.700000000000000000e+01
1.472518472570728765e+00,8.656243120927172019e-02,7.600000000000000000e+01
1.462824971404285357e+00,8.580177146809601918e-02,7.800000000000000000e+01
1.317772347809175626e+00,8.071339541290850628e-02,8.100000000000000000e+01
1.485896401182661197e+00,7.755377823208930987e-02,8.000000000000000000e+01
1.299032160516575996e+00,7.482393178081074570e-02,7.900000000000000000e+01
1.313620067225733434e+00,8.492272776273397661e-02,7.650000000000000000e+01
1.338409860815371166e+00,8.673895398898462394e-02,7.750000000000000000e+01
1.398408695512037170e+00,7.997029617739530305e-02,7.450000000000000000e+01
1.391238213201106744e+00,8.801621100115636365e-02,7.600000000000000000e+01
1.271563761179853591e+00,9.137148182075238712e-02,7.500000000000000000e+01
1.289893810211682146e+00,8.552132485198696288e-02,7.700000000000000000e+01
1.369280122448914394e+00,8.415165790159402637e-02,7.650000000000000000e+01
1.316544829881637568e+00,9.027017336635542732e-02,7.900000000000000000e+01
1.289711712100347851e+00,8.080999117306485180e-02,7.850000000000000000e+01
1.490521474317793693e+00,9.291344848627344777e-02,7.800000000000000000e+01
1.377161026060148341e+00,9.106644652629172776e-02,7.550000000000000000e+01
1.335100897928300112e+00,8.304015096240942306e-02,7.350000000000000000e+01
1.420325512099493537e+00,8.348904653282251953e-02,7.750000000000000000e+01
1.477168967939834987e+00,8.563481752708432260e-02,7.700000000000000000e+01
1.374967665041332054e+00,8.186137354927959520e-02,7.900000000000000000e+01
1.334331364812955556e+00,8.238634832624097681e-02,7.900000000000000000e+01
1.416150818785779197e+00,8.538665816575438661e-02,7.700000000000000000e+01
1.436485663842590466e+00,8.616549357392712383e-02,7.750000000000000000e+01
1.460527662797457049e+00,8.854919798390895047e-02,7.600000000000000000e+01
1.420081102549758389e+00,8.833851882916247955e-02,7.750000000000000000e+01
1.285769340679242090e+00,8.570941171025733829e-02,7.600000000000000000e+01
1.434542254133986061e+00,7.423727757627428259e-02,8.050000000000000000e+01
1.336592067048918198e+00,8.531613406536439626e-02,7.850000000000000000e+01
1.385209296968019421e+00,8.634030840710518739e-02,8.150000000000000000e+01
1.402837717537227968e+00,8.874138407096753001e-02,8.150000000000000000e+01
1.317445394241529399e+00,8.446836606645950762e-02,7.750000000000000000e+01
1.400983598148689779e+00,8.653696146774465803e-02,7.800000000000000000e+01
1.413201952872299438e+00,8.869872649499954687e-02,7.950000000000000000e+01
1.320776576601855989e+00,8.450167764569439799e-02,8.000000000000000000e+01
1.462755334655958306e+00,8.814456411803320290e-02,8.000000000000000000e+01
1.543353873008643129e+00,8.628745879455174128e-02,8.100000000000000000e+01
1.449726570572459794e+00,8.507350851162207017e-02,8.300000000000000000e+01
1.351631877112509095e+00,8.397918864870225486e-02,8.200000000000000000e+01
1.474775026690827717e+00,8.229466522221183522e-02,8.200000000000000000e+01
1.312463771864638584e+00,8.146688632460646895e-02,8.050000000000000000e+01
1.478996450937864138e+00,8.303131911354207084e-02,8.200000000000000000e+01
1.403106115040356983e+00,8.315446195564614451e-02,8.200000000000000000e+01
1.522725652266458729e+00,8.265471908792645928e-02,8.000000000000000000e+01
1.407258866978627898e+00,8.290612844723831143e-02,7.850000000000000000e+01
1.504597878742498507e+00,8.749667394289432909e-02,8.100000000000000000e+01
1.433332419758960974e+00,8.534291325172572995e-02,7.800000000000000000e+01
1.375761465732440847e+00,8.885308061630375898e-02,7.700000000000000000e+01
1.385099024041109406e+00,7.662193162478192487e-02,7.850000000000000000e+01
1.355566678045398321e+00,8.527978891592474797e-02,7.900000000000000000e+01
1.470991705152365769e+00,8.519545831908609257e-02,8.050000000000000000e+01
1.495799064760307440e+00,8.443067640357686254e-02,7.750000000000000000e+01
1.313308041098249834e+00,8.979215238210688788e-02,7.500000000000000000e+01
1.357531203462092773e+00,8.081438906532632804e-02,7.700000000000000000e+01
1.513324989684736499e+00,8.647905977782043008e-02,7.900000000000000000e+01
1.437402389547913772e+00,7.895789478654927085e-02,7.900000000000000000e+01
1.337757250447786816e+00,7.987109343728640565e-02,8.050000000000000000e+01
1.337322195944428138e+00,8.529228648062421592e-02,7.950000000000000000e+01
1.431869417309512782e+00,8.258086094396679955e-02,8.150000000000000000e+01
1.348068803166724505e+00,8.226507774382631200e-02,8.100000000000000000e+01
1.602871610195396368e+00,8.421746419223315183e-02,7.900000000000000000e+01
1.373387445055654910e+00,8.208236740318784752e-02,8.050000000000000000e+01
1.351157443048367490e+00,8.184617772921436163e-02,7.800000000000000000e+01
1.511070257417672424e+00,8.236852459631767431e-02,8.150000000000000000e+01
1.332601151692528463e+00,8.367866405148662035e-02,7.950000000000000000e+01
1.381323398435249095e+00,8.135396286549823053e-02,8.050000000000000000e+01
1.451552260354152191e+00,8.866268702505229748e-02,8.200000000000000000e+01
1.405839916550585933e+00,8.397080070357659798e-02,8.050000000000000000e+01
1.592261741352057003e+00,8.127551593596339663e-02,8.450000000000000000e+01
1.387256027706633033e+00,8.023184963978291506e-02,8.200000000000000000e+01
1.359181659721041102e+00,7.855449308089176852e-02,8.100000000000000000e+01
1.351182525161309211e+00,9.148906842375614801e-02,8.100000000000000000e+01
1.437207014654332760e+00,7.689656486412899117e-02,8.250000000000000000e+01
1.482666076923093268e+00,8.102863152800238167e-02,8.150000000000000000e+01
1.358885414024851190e+00,8.864791893184248428e-02,7.950000000000000000e+01
1.345849955417550925e+00,7.754548276875529444e-02,8.100000000000000000e+01
1.378128321576012061e+00,7.881024673962892801e-02,8.250000000000000000e+01
1.380835274008981095e+00,8.120431393489525862e-02,7.900000000000000000e+01
1.397748045655573312e+00,8.345582831832962234e-02,8.050000000000000000e+01
1.282752250047546783e+00,9.102651247770256193e-02,7.900000000000000000e+01
1.395858136356615375e+00,8.411370186057923193e-02,7.550000000000000000e+01
1.452458440490661085e+00,8.442279554103765404e-02,8.200000000000000000e+01
1.402467812334656116e+00,8.609028666855372824e-02,8.150000000000000000e+01
1.410229081237013737e+00,7.607723476625018189e-02,8.100000000000000000e+01
1.460840693708725935e+00,8.175653560922847840e-02,7.650000000000000000e+01
1.306746316084093085e+00,8.621008149336492621e-02,8.050000000000000000e+01
1.459504115446364159e+00,8.594087283998076698e-02,7.950000000000000000e+01
1.519801126554887860e+00,8.172087546274732495e-02,7.700000000000000000e+01
1.364973070507417674e+00,8.069772087870150101e-02,7.800000000000000000e+01
1.387158422548459669e+00,7.796400755066092148e-02,7.700000000000000000e+01
1.381613193258733663e+00,8.912176511722925965e-02,7.650000000000000000e+01
1.391172835880390091e+00,8.468900891003634801e-02,7.800000000000000000e+01
1.433199666240401404e+00,8.079753028034815376e-02,7.400000000000000000e+01
1.287346025674431571e+00,8.581237697906871076e-02,7.650000000000000000e+01
1.406925738879122534e+00,8.082415168947175432e-02,7.750000000000000000e+01
1.227237862566481708e+00,8.234557623410514171e-02,7.600000000000000000e+01
1.340546638117293021e+00,8.572896219284174835e-02,7.650000000000000000e+01
1.346245412190879787e+00,8.293521186984019467e-02,7.600000000000000000e+01
1.352643132898867062e+00,7.852999696310328237e-02,7.700000000000000000e+01
1.353638386910743341e+00,7.918436787148284972e-02,7.600000000000000000e+01
1.375423650866764547e+00,7.944775819461920296e-02,7.950000000000000000e+01
1.431597336655937802e+00,8.532149264502314479e-02,7.900000000000000000e+01
1.496455818927109549e+00,9.144098231112980646e-02,8.000000000000000000e+01
1.497993614195284318e+00,8.398519589652152229e-02,8.200000000000000000e+01
1.364809553635147665e+00,8.755641335691261018e-02,7.800000000000000000e+01
1.338964582695771455e+00,7.754524221179805166e-02,7.800000000000000000e+01
1.410816747559119344e+00,8.547920101997312503e-02,7.950000000000000000e+01
1.410450719743625791e+00,7.964756942513649685e-02,7.700000000000000000e+01
1.341200613133520125e+00,8.451950274032127286e-02,7.900000000000000000e+01
1.256875335615635469e+00,8.396504032549605145e-02,7.500000000000000000e+01
1.347922177859113724e+00,8.311747726084262045e-02,7.750000000000000000e+01
1.494978028361323874e+00,7.801254507426347296e-02,7.900000000000000000e+01
1.300446713286256051e+00,8.660731140633512459e-02,7.950000000000000000e+01
1.439438337599354911e+00,8.080897479667913108e-02,7.950000000000000000e+01
1.509891112479623931e+00,8.721272697037850408e-02,7.950000000000000000e+01
1.490038202754303986e+00,8.208610915678339615e-02,8.050000000000000000e+01
1.374265169976241152e+00,8.187007155281139648e-02,8.300000000000000000e+01
1.328353236420216188e+00,8.774080879487017315e-02,7.900000000000000000e+01
1.415954663536784564e+00,8.535069782409690498e-02,7.650000000000000000e+01
1.307055256271242971e+00,8.543135294347117825e-02,7.850000000000000000e+01
1.333930628424182530e+00,8.293000753325362184e-02,7.700000000000000000e+01
1.381908287048329464e+00,9.250994182591561199e-02,7.600000000000000000e+01
1.412008138034845484e+00,8.684671004826366447e-02,7.800000000000000000e+01
1.499724927158961219e+00,8.181392548773289142e-02,7.800000000000000000e+01
1.436477470248102239e+00,7.967028801617224987e-02,7.700000000000000000e+01
1.502116446640078262e+00,8.118311168799449695e-02,7.750000000000000000e+01
1.405669628883591038e+00,8.511447657459098037e-02,7.900000000000000000e+01
1.510857084753223667e+00,7.745631018973328508e-02,8.100000000000000000e+01
1.384798519012403695e+00,7.650522577093422927e-02,7.800000000000000000e+01
1.351004366307871685e+00,8.703370342053708131e-02,7.750000000000000000e+01
1.466142007529825042e+00,8.538193214241705797e-02,7.800000000000000000e+01
1.478539296351944365e+00,7.791613001107232372e-02,8.000000000000000000e+01
1.427745566622735662e+00,7.948142438457449221e-02,7.650000000000000000e+01
1.342835750622669133e+00,9.302178792573501109e-02,7.800000000000000000e+01
1.465877391965428878e+00,8.177203662098640746e-02,8.250000000000000000e+01
1.382692698000957954e+00,8.063556493952105109e-02,7.850000000000000000e+01
1.392890723613844806e+00,8.319567884968184779e-02,7.900000000000000000e+01
1.463235323354160400e+00,8.140852304962782615e-02,7.700000000000000000e+01
1.360336528817027713e+00,7.656811053524419097e-02,7.800000000000000000e+01
1.366004085190697381e+00,7.976962680081457757e-02,7.500000000000000000e+01
1.305915934627655206e+00,8.309244311264428473e-02,7.550000000000000000e+01
1.428398648771846302e+00,9.044081067858270040e-02,7.450000000000000000e+01
1.340987080759286521e+00,9.438931793326116315e-02,7.800000000000000000e+01
1.414540613170006900e+00,8.055031686513663969e-02,8.100000000000000000e+01
1.365470506629977709e+00,8.415643586348536820e-02,8.250000000000000000e+01
1.460649798522266618e+00,8.489269794633813593e-02,8.300000000000000000e+01
1.389438555909964457e+00,7.937856152225757078e-02,8.400000000000000000e+01
1.411055143305341097e+00,8.571402776580423766e-02,8.250000000000000000e+01
1.407374837485529717e+00,8.271724904985916504e-02,8.350000000000000000e+01
1.460251341954783122e+00,9.224531629250902476e-02,8.100000000000000000e+01
1.458858069456545170e+00,8.214929239777936376e-02,7.950000000000000000e+01
1.433024405936194290e+00,8.409896661231118509e-02,8.100000000000000000e+01
1.366136137759483837e+00,8.691728685456127923e-02,8.050000000000000000e+01
1.261537528246521767e+00,8.180591349118671030e-02,8.000000000000000000e+01
1.301749700313417968e+00,8.386093244682456260e-02,7.900000000000000000e+01
1.430114210635990091e+00,8.347638772287371833e-02,7.950000000000000000e+01
1.302039052866232005e+00,8.523803385560267676e-02,7.850000000000000000e+01
1.419051607816680605e+00,8.025078576092599392e-02,8.150000000000000000e+01
1.544740591596755586e+00,8.214342565090652915e-02,8.000000000000000000e+01
1.488839295926956297e+00,7.708707551107191192e-02,8.000000000000000000e+01
1.453488371190970518e+00,7.935407339582330188e-02,8.100000000000000000e+01
1.440627778090633138e+00,8.108175520652309565e-02,8.300000000000000000e+01
1.448259902853410441e+00,7.603656146612078337e-02,8.050000000000000000e+01
1.503148069502719286e+00,8.056162625075755090e-02,8.200000000000000000e+01
1.501817251617632021e+00,8.456025192026714321e-02,8.250000000000000000e+01
1.333323320738377671e+00,8.080867491099415212e-02,8.350000000000000000e+01
1.410628873959219431e+00,8.303741868016767391e-02,8.000000000000000000e+01
1.365164920887726785e+00,7.841631136790373768e-02,8.200000000000000000e+01
1.367428721604331932e+00,7.778973512003475865e-02,8.450000000000000000e+01
1.469299750966467810e+00,8.346799602288829112e-02,8.250000000000000000e+01
1.411281260996137155e+00,9.118671723262664064e-02,8.300000000000000000e+01
1.367541603636590608e+00,8.186583742164464661e-02,8.350000000000000000e+01
1.384949682758572997e+00,8.723925620279374127e-02,8.350000000000000000e+01
1.427339408249715058e+00,7.645662245852677397e-02,8.200000000000000000e+01
1.246612963870932678e+00,8.160366317650719070e-02,8.100000000000000000e+01
1.467398300411060674e+00,8.556910656797619974e-02,8.150000000000000000e+01
1.410881469111260111e+00,7.946427667408596796e-02,8.050000000000000000e+01
1.344722403582667036e+00,7.940461653128035036e-02,8.000000000000000000e+01
1.356228636398764120e+00,8.737506319307634939e-02,7.750000000000000000e+01
1.342200030655415821e+00,8.610394503157266233e-02,8.200000000000000000e+01
1.293398213147366471e+00,7.112940540837967007e-02,8.050000000000000000e+01
1.364309993980503455e+00,8.060853427646712255e-02,8.000000000000000000e+01
1.400988450448473088e+00,9.327970030346320607e-02,7.900000000000000000e+01
1.340032351875929617e+00,8.301179641817948984e-02,8.000000000000000000e+01
1.470028785760895573e+00,8.216645389775779906e-02,8.000000000000000000e+01
1.375772885363698794e+00,8.661575414335165313e-02,8.300000000000000000e+01
1.397468387854202465e+00,7.452994482936696474e-02,7.950000000000000000e+01
1.369671915182339106e+00,8.260447341164368906e-02,7.900000000000000000e+01
1.550774331642109205e+00,8.339723847730752537e-02,8.050000000000000000e+01
1.266859286991535161e+00,8.883873530517436001e-02,8.150000000000000000e+01
1.397886182271383282e+00,8.204700705113612824e-02,8.250000000000000000e+01
1.496382609946767861e+00,8.048519472524329199e-02,8.050000000000000000e+01
1.376531518466757698e+00,8.771862918040221335e-02,8.100000000000000000e+01
1.341222216664057276e+00,8.157559605565661842e-02,8.350000000000000000e+01
1.245483216450759434e+00,8.800687783291373523e-02,8.200000000000000000e+01
1.301629636338335283e+00,8.936200691615714398e-02,8.100000000000000000e+01
1.393244274659401816e+00,8.189214669170985506e-02,8.200000000000000000e+01
1.421437646018874235e+00,8.198615304196826825e-02,8.050000000000000000e+01
1.462986911008538282e+00,7.945072612763415254e-02,8.300000000000000000e+01
1.446382814786536297e+00,7.224861259008404091e-02,8.100000000000000000e+01
1.366984907162450247e+00,8.471989839297817959e-02,8.100000000000000000e+01
1.450039569961082186e+00,8.138203589335361865e-02,8.000000000000000000e+01
1.443606907927281302e+00,8.506265522941758306e-02,8.200000000000000000e+01
1.341931161713070253e+00,8.418689497968394331e-02,8.050000000000000000e+01
1.511807106691058999e+00,8.900027381882551214e-02,8.100000000000000000e+01
1.452619482701433373e+00,8.057567496566785115e-02,7.800000000000000000e+01
1.413304642021623758e+00,8.227928607597261024e-02,8.100000000000000000e+01
1.252159018581447736e+00,7.630780067981385306e-02,8.200000000000000000e+01
1.473492049500528589e+00,8.521080282963468255e-02,8.150000000000000000e+01
1.298762581459495857e+00,8.917434219700927367e-02,8.050000000000000000e+01
1.435806012216658267e+00,8.036881009832780309e-02,8.000000000000000000e+01
1.245777581539621259e+00,8.488567410953969106e-02,8.000000000000000000e+01
1.423393714013723166e+00,8.786368921857375114e-02,7.900000000000000000e+01
1.379804126773509942e+00,9.661359017452257614e-02,8.150000000000000000e+01
1.292161905604384931e+00,8.019038777320072753e-02,8.200000000000000000e+01
1.306805918236443542e+00,7.902054852819233310e-02,8.400000000000000000e+01
1.401795641615619648e+00,7.900829561341851659e-02,8.150000000000000000e+01
1.343542560170450262e+00,8.832256307298494424e-02,7.650000000000000000e+01
1.478867219576370573e+00,8.057763770562435812e-02,7.800000000000000000e+01
1.398122902746532725e+00,8.176995234107925503e-02,7.700000000000000000e+01
1.186559554130240279e+00,7.730244675743523641e-02,7.550000000000000000e+01
1.298677018398299854e+00,8.036481334216062644e-02,7.750000000000000000e+01
1.354566970702721029e+00,8.886325230970451572e-02,8.150000000000000000e+01
1.398547135397246954e+00,8.329815443665700148e-02,7.850000000000000000e+01
1.401366279034556017e+00,7.810688096367363054e-02,7.900000000000000000e+01
1.406156208864197454e+00,8.183678194940124939e-02,8.250000000000000000e+01
1.306996745694622541e+00,8.282460074569479580e-02,8.000000000000000000e+01
1.573200352084030751e+00,8.356008042496178290e-02,8.150000000000000000e+01
1.324618768357975096e+00,8.061507944133455839e-02,8.000000000000000000e+01
1.448937788280907801e+00,9.146657440602559697e-02,8.350000000000000000e+01
1.429712467684860489e+00,8.406216938036242814e-02,8.250000000000000000e+01
1.376283476472093037e+00,8.400412040126256641e-02,8.200000000000000000e+01
1.561588795104573490e+00,7.939198283193965588e-02,8.450000000000000000e+01
1.398122648550286229e+00,8.553315003181639897e-02,8.400000000000000000e+01
1.439266331596974924e+00,8.284564660424256766e-02,8.400000000000000000e+01
1.445520553318557333e+00,7.996400079477365697e-02,8.350000000000000000e+01
1.413843963783716129e+00,7.807916792366778602e-02,8.300000000000000000e+01
1.510788548839243406e+00,8.765187562620641026e-02,8.300000000000000000e+01
1.397098831995696511e+00,7.519676482603103451e-02,8.300000000000000000e+01
1.380577979299702829e+00,8.149713204905402464e-02,8.300000000000000000e+01
1.425047471124879284e+00,7.966320908810790857e-02,8.150000000000000000e+01
1.463126720317010854e+00,8.844805087411199140e-02,8.400000000000000000e+01
1.404086920364364444e+00,8.033453876280441386e-02,8.250000000000000000e+01
1.571946091098420872e+00,7.791146152849041939e-02,8.200000000000000000e+01
1.518428045947189942e+00,7.928780053836056996e-02,8.300000000000000000e+01
1.377926094382808442e+00,8.269382696350213724e-02,8.250000000000000000e+01
1.423614411790113055e+00,8.358544892199355758e-02,8.200000000000000000e+01
1.424692567174372426e+00,8.574016813560035588e-02,8.250000000000000000e+01
1.395742306158558099e+00,8.735447931044718062e-02,8.300000000000000000e+01
1.444723573262453709e+00,7.795107854069918685e-02,8.400000000000000000e+01
1.512839027680026982e+00,8.481579988821402738e-02,8.150000000000000000e+01
1.408647333123546730e+00,7.917094775282865204e-02,8.000000000000000000e+01
1.343818469311601982e+00,8.557896628167464825e-02,8.000000000000000000e+01
1.557222540829918955e+00,8.269317664227500420e-02,8.150000000000000000e+01
1.378180998204474816e+00,8.884255698549009539e-02,8.300000000000000000e+01
1.423251381458728648e+00,8.257897993891200050e-02,8.400000000000000000e+01
1.283009781727189491e+00,7.784084203672447799e-02,8.600000000000000000e+01
1.456286205950375390e+00,8.866093663788830737e-02,8.550000000000000000e+01
1.449691414311206517e+00,8.142784885790249616e-02,8.550000000000000000e+01
1.348409004274233824e+00,8.602730061768718017e-02,8.750000000000000000e+01
1.473684849680318543e+00,8.908913263503891178e-02,8.700000000000000000e+01
1.477066617594148479e+00,7.958651424629176185e-02,8.800000000000000000e+01
1.511946901077661831e+00,8.319268040922264684e-02,8.900000000000000000e+01
1.458859766852398154e+00,8.814460929565794134e-02,8.800000000000000000e+01
1.371904643772295262e+00,8.044536735386706439e-02,8.850000000000000000e+01
1.363414333792711375e+00,8.946929831025397795e-02,8.400000000000000000e+01
1.399772946917070549e+00,9.043611343923925461e-02,8.750000000000000000e+01
1.398284767081447111e+00,7.939734856118442485e-02,8.550000000000000000e+01
1.369411171508001068e+00,8.978938230782428087e-02,8.400000000000000000e+01
1.382423185837527102e+00,8.471617604364388432e-02,8.350000000000000000e+01
1.414252629366698155e+00,8.416609524955294408e-02,8.450000000000000000e+01
1.410441913038430917e+00,8.214473428901734875e-02,8.250000000000000000e+01
1.367546213878553907e+00,8.138726420965880504e-02,8.200000000000000000e+01
1.494983537991942057e+00,8.304765786797084492e-02,8.500000000000000000e+01
1.405234530457179831e+00,8.784966304034344531e-02,8.550000000000000000e+01
1.459737795835733820e+00,7.740062620540405502e-02,8.600000000000000000e+01
1.547600116006221604e+00,8.249691639618392247e-02,8.700000000000000000e+01
1.489724046545710889e+00,8.582591475093716282e-02,8.550000000000000000e+01
1.410710827163318859e+00,8.246989759805677112e-02,8.500000000000000000e+01
1.403705133322918908e+00,8.223424471538115510e-02,8.850000000000000000e+01
1.387467477014563189e+00,8.806693803982898472e-02,8.650000000000000000e+01
1.447135117774305035e+00,7.570885568271233657e-02,8.550000000000000000e+01
1.371933628338618094e+00,7.817120670797417237e-02,8.350000000000000000e+01
1.454837442268509529e+00,8.190887566019711130e-02,8.350000000000000000e+01
1.417229426932032688e+00,7.913484586472617488e-02,8.450000000000000000e+01
1.422121457466640759e+00,8.007977658020080935e-02,8.700000000000000000e+01
1.403851395141244129e+00,7.825705515765160603e-02,8.500000000000000000e+01
1.390976429145405202e+00,8.656907147243532441e-02,8.100000000000000000e+01
1.559806281498483660e+00,8.846253558919431326e-02,8.200000000000000000e+01
1.411107848634103101e+00,8.656389669951465582e-02,8.400000000000000000e+01
1.492376169252547680e+00,8.870753780215132056e-02,8.350000000000000000e+01
1.399367847036506074e+00,8.644189883964469023e-02,8.350000000000000000e+01
1.388367689513551717e+00,7.542087859732721222e-02,8.450000000000000000e+01
1.362136324271104204e+00,8.097687723762882206e-02,8.550000000000000000e+01
1.464146072528005549e+00,8.403820341919478187e-02,8.650000000000000000e+01
1.441190192540754200e+00,8.468182230331348925e-02,8.850000000000000000e+01
1.377625478450236418e+00,7.993433258680317233e-02,8.650000000000000000e+01
1.363296611660487434e+00,7.877842416430283490e-02,8.550000000000000000e+01
1.579299253632788780e+00,7.855587794953668157e-02,8.600000000000000000e+01
1.465264029212789199e+00,8.395865976372646200e-02,8.350000000000000000e+01
1.474394332125191109e+00,9.152753029087837278e-02,8.250000000000000000e+01
1.224718629108588086e+00,8.222074150943625703e-02,8.000000000000000000e+01
1.457407775556147200e+00,8.545283591903422848e-02,8.550000000000000000e+01
1.363996464424911403e+00,8.189015617626808907e-02,8.900000000000000000e+01
1.450357266586213667e+00,7.674529730116595727e-02,8.600000000000000000e+01
1.498410087056475604e+00,8.788286614039204914e-02,8.700000000000000000e+01
1.447804265205799856e+00,8.603784600597258470e-02,8.500000000000000000e+01
1.462908687361042404e+00,8.247969822346469526e-02,8.750000000000000000e+01
1.374590243012527635e+00,8.560508688487632190e-02,8.500000000000000000e+01
1.462953918226550520e+00,8.583000957801281694e-02,8.350000000000000000e+01
1.500157858963092394e+00,8.286309508452271988e-02,8.550000000000000000e+01
1.382077263167275971e+00,8.785081536560065962e-02,8.400000000000000000e+01
1.301594656353325385e+00,8.176631767560023356e-02,8.150000000000000000e+01
1.480936857874375789e+00,8.228323541868412527e-02,8.200000000000000000e+01
1.379803394531844196e+00,8.137420620974834817e-02,8.300000000000000000e+01
1.336856418038924188e+00,8.343878576235110034e-02,8.350000000000000000e+01
1.415794767510841767e+00,8.429317120998922053e-02,8.150000000000000000e+01
1.398507941715857017e+00,8.382551035750122892e-02,8.450000000000000000e+01
1.464202913476773560e+00,8.151011512702456552e-02,8.100000000000000000e+01
1.450521950133435878e+00,8.749597234946282498e-02,8.100000000000000000e+01
1.470265682329501722e+00,8.078825264182847021e-02,8.200000000000000000e+01
1.454950178351901879e+00,8.499870820331474619e-02,8.250000000000000000e+01
1.379978074098714869e+00,8.221272071457842723e-02,8.150000000000000000e+01
1.368465067122965895e+00,8.686017004611666648e-02,8.300000000000000000e+01
1.393468871632648209e+00,8.725752657857770156e-02,7.950000000000000000e+01
1.392294653559271511e+00,7.996626123757015481e-02,8.400000000000000000e+01
1.355949237127639817e+00,7.915647724041811883e-02,8.050000000000000000e+01
1.428814350166469405e+00,8.354215650188467901e-02,8.350000000000000000e+01
1.404363276601873434e+00,9.046723106956643112e-02,8.300000000000000000e+01
1.405527307846021090e+00,8.524419384059081506e-02,8.100000000000000000e+01
1.592937586789815896e+00,8.755131540749351571e-02,8.350000000000000000e+01
1.426255573168308199e+00,8.176684341474928230e-02,8.350000000000000000e+01
1.415656771248194445e+00,8.348527788943811700e-02,8.200000000000000000e+01
1.516638380750467752e+00,8.121678469077588114e-02,8.300000000000000000e+01
1.419090165036846818e+00,8.120221623145983114e-02,7.950000000000000000e+01
1.457561760996669120e+00,8.194945763889779911e-02,7.950000000000000000e+01
1.449664515865103809e+00,7.569727892112131096e-02,8.000000000000000000e+01
1.385915069822837964e+00,7.312217479881000237e-02,8.050000000000000000e+01
1.432490266500749954e+00,8.168343350865522878e-02,8.150000000000000000e+01
1.420894776885557986e+00,8.427047077721629142e-02,8.050000000000000000e+01
1.534705146098467310e+00,7.946661428067808286e-02,7.900000000000000000e+01
1.510739379357268097e+00,8.179471747284658423e-02,8.200000000000000000e+01
1.410584281542935692e+00,8.000692904960417240e-02,8.500000000000000000e+01
1.490633569449985707e+00,8.454736240204145659e-02,8.250000000000000000e+01
1.420243809256894085e+00,8.199317462560523628e-02,8.400000000000000000e+01
1.398736059509053220e+00,8.210979253603890859e-02,8.500000000000000000e+01
1.368471786729297479e+00,8.792140219597431583e-02,8.700000000000000000e+01
1.438483593013603956e+00,8.022688551267675994e-02,8.750000000000000000e+01
1.428265443155599668e+00,7.920281634776289714e-02,8.750000000000000000e+01
1.493847837173618354e+00,9.028561109837306142e-02,8.750000000000000000e+01
1.446642816763464623e+00,7.975633468394748016e-02,8.550000000000000000e+01
1.600950930260111926e+00,8.208985961691576960e-02,8.650000000000000000e+01
1.448276877019497366e+00,8.652922470145536782e-02,8.650000000000000000e+01
1.410845389706447239e+00,8.242693492489248930e-02,8.700000000000000000e+01
1.539478438945890648e+00,8.373974680294540840e-02,8.850000000000000000e+01
1.443807309029417896e+00,8.056524957854563351e-02,8.900000000000000000e+01
1.431650742361890494e+00,8.008205056277828415e-02,8.650000000000000000e+01
1.396747284578184978e+00,8.556262093752917131e-02,8.700000000000000000e+01
1.450133454133673228e+00,7.945919345907431763e-02,8.650000000000000000e+01
1.363248325351138490e+00,8.174716888499795886e-02,8.650000000000000000e+01
1.425038298765512135e+00,7.975658752307686339e-02,8.600000000000000000e+01
1.338977553450617419e+00,8.476700213447438403e-02,8.450000000000000000e+01
1.442201401766664226e+00,8.502613873064797378e-02,8.100000000000000000e+01
1.359009428904222494e+00,7.913646206268870609e-02,8.300000000000000000e+01
1.403716334644356412e+00,8.549173343884682030e-02,8.400000000000000000e+01
1.539419708337151471e+00,8.367951976539690639e-02,8.400000000000000000e+01
